Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,EMA20,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Ticker
2022-09-26 00:00:00-04:00,113.39897051127103,114.92911894820004,111.57958175094052,111.71953582763672,6424600,0.0,0.0,,,111.71953582763672,,0.0,0.0,0.0,,,,QCOM
2022-09-27 00:00:00-04:00,113.41760993077978,114.46259213861516,110.7958329201854,112.27932739257812,5544400,0.0,0.0,,,111.77284931001209,,0.04465573737425643,0.008931147474851287,0.03572458989940515,,,,QCOM
2022-09-28 00:00:00-04:00,110.63721331450293,112.38195142786641,109.89079649106851,110.9637680053711,11321200,0.0,0.0,,,111.69579394766534,,-0.02581137947298373,0.0019826420852842837,-0.027794021558268014,,,,QCOM
2022-09-29 00:00:00-04:00,109.42430077144066,109.60157638972294,105.86017389640656,107.14773559570312,12125800,0.0,0.0,,,111.26264553319274,,-0.38513935407640076,-0.07544175714705273,-0.30969759692934806,,,,QCOM
2022-09-30 00:00:00-04:00,106.14007552786018,108.49127655636154,105.35633710612052,105.41232299804688,7568100,0.0,0.0,,,110.70547195841695,,-0.8007125402131692,-0.22049591376027605,-0.5802166264528932,,,,QCOM
2022-10-03 00:00:00-04:00,107.28769189839727,110.39464221675935,106.05610895035636,109.36832427978516,7481700,0.0,0.0,,,110.57812456045203,,-0.8016006887547178,-0.3367168687591644,-0.4648838199955534,,,,QCOM
2022-10-04 00:00:00-04:00,112.33531697802866,114.2479987276646,112.26067386393851,114.1733627319336,6637200,0.0,0.0,,,110.92052819583122,,-0.40985357033235914,-0.35134420907380337,-0.05850936125855577,,,,QCOM
2022-10-05 00:00:00-04:00,112.7831641083539,117.14968672945581,112.45660937439145,116.52456665039062,7070300,0.0,0.0,,,111.4542461438845,,0.08930193269975462,-0.2632149807190918,0.3525169134188464,,,,QCOM
2022-10-06 00:00:00-04:00,116.17001499563123,118.68915948670809,116.06738249756022,116.88843536376953,6238600,0.0,0.0,,,111.97178797434975,,0.5083870597015903,-0.10889457263495537,0.6172816323365456,,,,QCOM
2022-10-07 00:00:00-04:00,114.40662414616655,115.79681841921001,112.26068075370625,112.81116485595703,8618500,0.0,0.0,,,112.05172862974092,,0.505684174994883,0.014021176891012316,0.4916629981038707,,,,QCOM
2022-10-10 00:00:00-04:00,112.51258615750663,112.9324483380374,105.85084122933347,106.92381286621094,9512600,0.0,0.0,,,111.56335569988093,,0.028157435088289162,0.016848428530467686,0.011309006557821476,,,,QCOM
2022-10-11 00:00:00-04:00,104.49797321453583,104.95514985420876,101.37236561795153,102.65992736816406,10758800,0.0,0.0,,,110.71541014447932,,-0.6864330981310331,-0.12380787680183249,-0.5626252213292007,,,,QCOM
2022-10-12 00:00:00-04:00,102.93048380681223,103.37833531057167,101.12042769339011,101.3630142211914,6987900,0.0,0.0,,,109.82470577083286,,-1.3419323356182815,-0.3674327685651223,-0.9744995670531592,,,,QCOM
2022-10-13 00:00:00-04:00,98.32139432638768,107.48362707875665,97.64962761877156,105.30036926269531,10455000,0.0,0.0,,,109.39381657958167,41.63423428117233,-1.5261164376251344,-0.5991695023771249,-0.9269469352480095,,,,QCOM
2022-10-14 00:00:00-04:00,106.95181194060966,107.28769886811001,102.43600987722016,102.58528900146484,7989800,0.0,0.0,,,108.74538538166578,38.88257451242799,-1.8696161801203885,-0.8532588379257776,-1.016357342194611,,,,QCOM
2022-10-17 00:00:00-04:00,106.28937328971341,106.81186803538563,103.20108702085604,104.11544036865234,7886400,0.0,0.0,,,108.30443823756927,40.29290285709102,-1.9953703857741516,-1.0816811474954524,-0.9136892382786992,,,,QCOM
2022-10-18 00:00:00-04:00,107.25037100053773,108.31401050228763,102.20274945182764,103.7608871459961,8908900,0.0,0.0,,,107.87171908599088,41.23526392912871,-2.099439944879748,-1.2852329069723116,-0.8142070379074364,,,,QCOM
2022-10-19 00:00:00-04:00,103.4343279208654,106.05610500306106,103.33169541915191,105.29103088378906,5620200,0.0,0.0,,,107.62593925720975,47.607600093430236,-2.0349879343849153,-1.4351839124548325,-0.5998040219300829,,,,QCOM
2022-10-20 00:00:00-04:00,105.58961055443801,108.31402050819918,104.23673774762348,104.47932434082031,7736400,0.0,0.0,,,107.32626164612505,48.76849820627116,-2.026052118372121,-1.5533575536382902,-0.47269456473383076,,,,QCOM
2022-10-21 00:00:00-04:00,104.26471160077344,108.22070403436472,103.5836056546591,107.9874496459961,7490100,0.0,0.0,,,107.38923193182706,48.15552102449631,-1.7161117581956802,-1.5859083945497683,-0.1302033636459119,108.08775444030762,117.55934533611256,98.61616354450268,QCOM
2022-10-24 00:00:00-04:00,108.54725791172112,109.18171012789267,106.58792248830747,108.58457946777344,6525700,0.0,0.0,,,107.50307455429814,41.58942489872746,-1.4060898747453336,-1.5499446905888816,0.14385481584354798,107.93100662231446,117.2520977427309,98.60991550189802,QCOM
2022-10-25 00:00:00-04:00,108.76185418761973,111.90612585524596,108.44463164131457,111.18769836425781,6205100,0.0,0.0,,,107.85399110762764,42.02896998349078,-0.9395152122114752,-1.4278587949134005,0.48834358270192535,107.87642517089844,117.10260734693725,98.65024299485964,QCOM
2022-10-26 00:00:00-04:00,110.13340425919591,112.65254906682898,108.37933363982147,110.19871520996094,7342300,0.0,0.0,,,108.07729816499271,40.191534853897956,-0.6421517799455216,-1.2707173919198247,0.628565611974303,107.83817253112792,117.01667898341705,98.6596660788388,QCOM
2022-10-27 00:00:00-04:00,111.32764854333874,112.52190981221172,106.71853978532081,107.01710510253906,8937200,0.0,0.0,,,107.97632739713998,41.27561149722072,-0.6556604181646009,-1.14770599716878,0.4920455790041791,107.83164100646972,117.01240182397443,98.65088018896502,QCOM
2022-10-28 00:00:00-04:00,106.52261935951313,111.44895122608156,104.80587036531604,111.22502899169922,9418700,0.0,0.0,,,108.28572754900277,56.82154944080305,-0.32309735531873685,-0.9827842687987713,0.6596869134800345,108.12227630615234,117.34847308760688,98.89607952469781,QCOM
2022-10-31 00:00:00-04:00,110.21735134350338,110.45060571137377,107.67021763263952,109.77883911132812,6870800,0.0,0.0,,,108.42792865017661,62.39840401557929,-0.17422580245977315,-0.8210725755309718,0.6468467730711986,108.14280204772949,117.382487587396,98.90311650806298,QCOM
2022-11-01 00:00:00-04:00,111.71953135816554,112.54991649675307,108.92981057929687,109.47096252441406,5749100,0.0,0.0,,,108.5272652096278,64.62475390890232,-0.08016302236730155,-0.6728906648982378,0.5927276425309362,107.90768203735351,116.7311759967184,99.08418807798861,QCOM
2022-11-02 00:00:00-04:00,110.75853194608975,110.8331750715969,104.7312383694119,104.96449279785156,13936300,0.0,0.0,,,108.18795355136339,49.406349247445455,-0.3650440358398157,-0.6113213390865534,0.2462773032467377,107.32967834472656,115.2441768849916,99.41517980446152,QCOM
2022-11-03 00:00:00-04:00,97.38836851240761,99.36636826489071,95.1024783808875,96.92185974121094,24706100,0.0,0.0,,,107.11499223611078,41.57644335920523,-1.2256589308469756,-0.7341888574386379,-0.4914700734083377,106.33134956359864,114.20610949863077,98.4565896285665,QCOM
2022-11-04 00:00:00-04:00,99.46900465139852,100.29938972711238,97.34172571054235,99.54364776611328,11977900,0.0,0.0,,,106.39391181039673,43.41396880385468,-1.6768167533720941,-0.9227144366253293,-0.7541023167467649,105.66797370910645,113.47943355171662,97.85651386649627,QCOM
2022-11-07 00:00:00-05:00,100.28073484710288,102.89317985783333,99.14245223540458,102.71590423583984,7570800,0.0,0.0,,,106.04362537472466,48.607653150224394,-1.7581214628552146,-1.0897958418713063,-0.6683256209839084,105.45757827758788,113.35284075553899,97.56231579963678,QCOM
2022-11-08 00:00:00-05:00,104.09676477133736,107.19438266340823,102.55728443449433,105.00179290771484,9383600,0.0,0.0,,,105.94440323500943,49.622224228469896,-1.6194360681086124,-1.1957238871187676,-0.42371218098984476,105.57467155456543,113.36398580803778,97.78535730109307,QCOM
2022-11-09 00:00:00-05:00,103.99412605406967,105.90681470943346,102.88383299007582,103.03311920166016,9581300,0.0,0.0,,,105.66713808897617,48.1665136802723,-1.6493695038401768,-1.2864530104630494,-0.3629164933771274,105.65817680358887,113.2916308317248,98.02472277545294,QCOM
2022-11-10 00:00:00-05:00,108.14606705954219,112.89512294685805,106.85849829167127,112.5965576171875,11673200,0.0,0.0,,,106.32708280594868,55.065623990124415,-0.8911300200112748,-1.2073884123726946,0.3162583923614197,106.02298622131347,114.25811100228596,97.78786144034099,QCOM
2022-11-11 00:00:00-05:00,111.01976049726768,113.97743165303629,111.01976049726768,113.29632568359375,9433800,0.0,0.0,,,106.99082022286726,55.166771522846375,-0.23109046447746096,-1.012128822793648,0.7810383583161871,106.55853805541992,115.23372311541235,97.88335299542749,QCOM
2022-11-14 00:00:00-05:00,112.65254071599419,114.95709527957605,112.20469626347807,112.70852661132812,6971000,0.0,0.0,,,107.53536368843496,51.74481748819387,0.2417780985033744,-0.7613474385342436,1.003125537037618,106.98819236755371,115.99860793763364,97.97777679747378,QCOM
